RAW: 0xecf, VOLTS: 3.054272 V
RAW: 0xe70, VOLTS: 2.977734 V
RAW: 0xdb2, VOLTS: 2.824658 V
RAW: 0xc9e, VOLTS: 2.602295 V
RAW: 0xb43, VOLTS: 2.322729 V
RAW: 0x9b0, VOLTS: 1.998047 V
RAW: 0x800, VOLTS: 1.650000 V
RAW: 0x64e, VOLTS: 1.300342 V
RAW: 0x49e, VOLTS: 0.952295 V
RAW: 0x31d, VOLTS: 0.642114 V
RAW: 0x1d6, VOLTS: 0.378662 V
RAW: 0x0e0, VOLTS: 0.180469 V
RAW: 0x044, VOLTS: 0.054785 V
RAW: 0x012, VOLTS: 0.014502 V
RAW: 0x037, VOLTS: 0.044312 V
RAW: 0x0cf, VOLTS: 0.166772 V
RAW: 0x1b7, VOLTS: 0.353687 V
RAW: 0x302, VOLTS: 0.620361 V
RAW: 0x471, VOLTS: 0.916040 V
RAW: 0x619, VOLTS: 1.257642 V
RAW: 0x7cf, VOLTS: 1.610522 V
RAW: 0x97b, VOLTS: 1.955347 V
RAW: 0xb1d, VOLTS: 2.292114 V
RAW: 0xc7b, VOLTS: 2.574097 V
RAW: 0xd98, VOLTS: 2.803711 V
RAW: 0xe5e, VOLTS: 2.963232 V
RAW: 0xede, VOLTS: 3.066357 V
RAW: 0xecb, VOLTS: 3.051050 V
RAW: 0xe62, VOLTS: 2.966455 V
RAW: 0xd9d, VOLTS: 2.807739 V
RAW: 0xc81, VOLTS: 2.578931 V
RAW: 0xb1c, VOLTS: 2.291309 V
RAW: 0x988, VOLTS: 1.965820 V
RAW: 0x7d6, VOLTS: 1.616162 V
RAW: 0x61c, VOLTS: 1.260059 V
RAW: 0x471, VOLTS: 0.916040 V
RAW: 0x2fb, VOLTS: 0.614722 V
RAW: 0x1bc, VOLTS: 0.357715 V
RAW: 0x0c8, VOLTS: 0.161133 V
RAW: 0x03d, VOLTS: 0.049146 V
RAW: 0x000, VOLTS: 0.000000 V
RAW: 0x042, VOLTS: 0.053174 V
RAW: 0x0dd, VOLTS: 0.178052 V
RAW: 0x1d3, VOLTS: 0.376245 V
RAW: 0x318, VOLTS: 0.638086 V
RAW: 0x498, VOLTS: 0.947461 V
RAW: 0x640, VOLTS: 1.289062 V
RAW: 0x7f8, VOLTS: 1.643555 V
RAW: 0x9aa, VOLTS: 1.993213 V
RAW: 0xb3c, VOLTS: 2.317090 V
RAW: 0xc9c, VOLTS: 2.600683 V
RAW: 0xdaf, VOLTS: 2.822241 V
RAW: 0xe6c, VOLTS: 2.974512 V
RAW: 0xecc, VOLTS: 3.051855 V
RAW: 0xec5, VOLTS: 3.046216 V
RAW: 0xe53, VOLTS: 2.954370 V
RAW: 0xd84, VOLTS: 2.787598 V
RAW: 0xc63, VOLTS: 2.554761 V
RAW: 0xaff, VOLTS: 2.267944 V
RAW: 0x95f, VOLTS: 1.932788 V
RAW: 0x7ad, VOLTS: 1.583130 V
RAW: 0x5f1, VOLTS: 1.225415 V
RAW: 0x453, VOLTS: 0.891870 V
RAW: 0x2d9, VOLTS: 0.587329 V
RAW: 0x1a1, VOLTS: 0.335962 V
RAW: 0x0bc, VOLTS: 0.151465 V
RAW: 0x034, VOLTS: 0.041895 V
RAW: 0x00c, VOLTS: 0.009668 V
RAW: 0x04c, VOLTS: 0.061230 V
RAW: 0x0f1, VOLTS: 0.194165 V
RAW: 0x1f0, VOLTS: 0.399609 V
RAW: 0x33a, VOLTS: 0.665479 V
RAW: 0x4bd, VOLTS: 0.977270 V
RAW: 0x66a, VOLTS: 1.322900 V
RAW: 0x823, VOLTS: 1.678198 V
RAW: 0x9d3, VOLTS: 2.026245 V
RAW: 0xb62, VOLTS: 2.347705 V
RAW: 0xcb8, VOLTS: 2.623242 V
RAW: 0xdc4, VOLTS: 2.839160 V
RAW: 0xe7e, VOLTS: 2.989014 V
RAW: 0xed0, VOLTS: 3.055078 V
RAW: 0xebd, VOLTS: 3.039770 V
RAW: 0xe48, VOLTS: 2.945508 V
RAW: 0xd6c, VOLTS: 2.768262 V
RAW: 0xc44, VOLTS: 2.529785 V
RAW: 0xad6, VOLTS: 2.234912 V
RAW: 0x938, VOLTS: 1.901367 V
RAW: 0x783, VOLTS: 1.549292 V
RAW: 0x5cd, VOLTS: 1.196411 V
RAW: 0x42a, VOLTS: 0.858838 V
RAW: 0x2bb, VOLTS: 0.563159 V
RAW: 0x18a, VOLTS: 0.317432 V
RAW: 0x0ab, VOLTS: 0.137769 V
RAW: 0x029, VOLTS: 0.033032 V
RAW: 0x012, VOLTS: 0.014502 V
RAW: 0x056, VOLTS: 0.069287 V
RAW: 0x106, VOLTS: 0.211084 V
RAW: 0x206, VOLTS: 0.417334 V
RAW: 0x35b, VOLTS: 0.692065 V
RAW: 0x4e6, VOLTS: 1.010303 V
RAW: 0x694, VOLTS: 1.356738 V
RAW: 0x84d, VOLTS: 1.712036 V
RAW: 0x9f9, VOLTS: 2.056860 V
RAW: 0xb82, VOLTS: 2.373486 V
RAW: 0xcd0, VOLTS: 2.642578 V
RAW: 0xdd9, VOLTS: 2.856079 V
RAW: 0xe89, VOLTS: 2.997876 V
RAW: 0xed2, VOLTS: 3.056690 V
RAW: 0xeb5, VOLTS: 3.033325 V
RAW: 0xe34, VOLTS: 2.929394 V
RAW: 0xd57, VOLTS: 2.751343 V
RAW: 0xc22, VOLTS: 2.502393 V
RAW: 0xab3, VOLTS: 2.206714 V
RAW: 0x90f, VOLTS: 1.868335 V
RAW: 0x75a, VOLTS: 1.516260 V
RAW: 0x5a1, VOLTS: 1.160962 V
RAW: 0x406, VOLTS: 0.829834 V
RAW: 0x2b6, VOLTS: 0.559131 V
RAW: 0x172, VOLTS: 0.298096 V
RAW: 0x09b, VOLTS: 0.124878 V
RAW: 0x024, VOLTS: 0.029004 V
RAW: 0x010, VOLTS: 0.012891 V
RAW: 0x062, VOLTS: 0.078955 V
RAW: 0x118, VOLTS: 0.225586 V
RAW: 0x228, VOLTS: 0.444727 V
RAW: 0x37c, VOLTS: 0.718652 V
RAW: 0x50b, VOLTS: 1.040112 V
RAW: 0x6bb, VOLTS: 1.388159 V
RAW: 0x877, VOLTS: 1.745874 V
RAW: 0xa24, VOLTS: 2.091504 V
RAW: 0xbaf, VOLTS: 2.409741 V
RAW: 0xcf0, VOLTS: 2.668359 V
RAW: 0xded, VOLTS: 2.872192 V
RAW: 0xe91, VOLTS: 3.004321 V
RAW: 0xed7, VOLTS: 3.060718 V
RAW: 0xea9, VOLTS: 3.023657 V
RAW: 0xe24, VOLTS: 2.916504 V
RAW: 0xd3d, VOLTS: 2.730396 V
RAW: 0xc03, VOLTS: 2.477417 V
RAW: 0xa90, VOLTS: 2.178516 V
RAW: 0x8e4, VOLTS: 1.833691 V
RAW: 0x733, VOLTS: 1.484839 V
RAW: 0x57d, VOLTS: 1.131958 V
RAW: 0x3e2, VOLTS: 0.800830 V
RAW: 0x280, VOLTS: 0.515625 V
RAW: 0x158, VOLTS: 0.277148 V
RAW: 0x08c, VOLTS: 0.112793 V
RAW: 0x01f, VOLTS: 0.024976 V
RAW: 0x018, VOLTS: 0.019336 V
RAW: 0x070, VOLTS: 0.090234 V
RAW: 0x12f, VOLTS: 0.244116 V
RAW: 0x24f, VOLTS: 0.476147 V
RAW: 0x39e, VOLTS: 0.746045 V
RAW: 0x532, VOLTS: 1.071533 V
RAW: 0x6e4, VOLTS: 1.421191 V
RAW: 0x89b, VOLTS: 1.774878 V
RAW: 0xa46, VOLTS: 2.118896 V
RAW: 0xbc7, VOLTS: 2.429077 V
RAW: 0xd0b, VOLTS: 2.690112 V
RAW: 0xe02, VOLTS: 2.889111 V
RAW: 0xe9e, VOLTS: 3.014795 V
RAW: 0xed2, VOLTS: 3.056690 V
RAW: 0xea5, VOLTS: 3.020435 V
RAW: 0xe12, VOLTS: 2.902002 V
RAW: 0xd20, VOLTS: 2.707031 V
RAW: 0xbe5, VOLTS: 2.453247 V
RAW: 0xa66, VOLTS: 2.144678 V
RAW: 0x8c1, VOLTS: 1.805493 V
RAW: 0x706, VOLTS: 1.448584 V
RAW: 0x558, VOLTS: 1.102148 V
RAW: 0x3bf, VOLTS: 0.772632 V
RAW: 0x25d, VOLTS: 0.487427 V
RAW: 0x140, VOLTS: 0.257812 V
RAW: 0x07d, VOLTS: 0.100708 V
RAW: 0x01d, VOLTS: 0.023364 V
RAW: 0x018, VOLTS: 0.019336 V
RAW: 0x07d, VOLTS: 0.100708 V
RAW: 0x144, VOLTS: 0.261035 V
RAW: 0x262, VOLTS: 0.491455 V
RAW: 0x3c4, VOLTS: 0.776660 V
RAW: 0x556, VOLTS: 1.100537 V
RAW: 0x70d, VOLTS: 1.454224 V
RAW: 0x8cf, VOLTS: 1.816772 V
RAW: 0xa68, VOLTS: 2.146289 V
RAW: 0xbe8, VOLTS: 2.455664 V
RAW: 0xd24, VOLTS: 2.710254 V
RAW: 0xe12, VOLTS: 2.902002 V
RAW: 0xeab, VOLTS: 3.025269 V
RAW: 0xed5, VOLTS: 3.059106 V
RAW: 0xe9a, VOLTS: 3.011572 V
RAW: 0xdfd, VOLTS: 2.885083 V
RAW: 0xd08, VOLTS: 2.687695 V
RAW: 0xbbd, VOLTS: 2.421021 V
RAW: 0xa42, VOLTS: 2.115674 V
RAW: 0x899, VOLTS: 1.773267 V
RAW: 0x6df, VOLTS: 1.417163 V
RAW: 0x52c, VOLTS: 1.066699 V
RAW: 0x397, VOLTS: 0.740405 V
RAW: 0x23f, VOLTS: 0.463257 V
RAW: 0x12a, VOLTS: 0.240088 V
RAW: 0x07a, VOLTS: 0.098291 V
RAW: 0x008, VOLTS: 0.006445 V
RAW: 0x01d, VOLTS: 0.023364 V
RAW: 0x08d, VOLTS: 0.113599 V
RAW: 0x165, VOLTS: 0.287622 V
RAW: 0x282, VOLTS: 0.517236 V
RAW: 0x3e8, VOLTS: 0.805664 V
RAW: 0x581, VOLTS: 1.135181 V
RAW: 0x736, VOLTS: 1.487256 V
RAW: 0x8ee, VOLTS: 1.841748 V
RAW: 0xa93, VOLTS: 2.180933 V
RAW: 0xc08, VOLTS: 2.481445 V
RAW: 0xd3f, VOLTS: 2.732007 V
RAW: 0xe26, VOLTS: 2.918115 V
RAW: 0xeae, VOLTS: 3.027685 V
RAW: 0xed3, VOLTS: 3.057495 V
RAW: 0xe92, VOLTS: 3.005127 V
RAW: 0xde9, VOLTS: 2.868970 V
RAW: 0xcea, VOLTS: 2.663525 V
RAW: 0xba0, VOLTS: 2.397656 V
RAW: 0xa1a, VOLTS: 2.083447 V
RAW: 0x86e, VOLTS: 1.738623 V
RAW: 0x6b6, VOLTS: 1.384131 V
RAW: 0x507, VOLTS: 1.036890 V
RAW: 0x378, VOLTS: 0.715430 V
RAW: 0x21c, VOLTS: 0.435059 V
RAW: 0x115, VOLTS: 0.223169 V
RAW: 0x062, VOLTS: 0.078955 V
RAW: 0x010, VOLTS: 0.012891 V
RAW: 0x024, VOLTS: 0.029004 V
RAW: 0x0a0, VOLTS: 0.128906 V
RAW: 0x173, VOLTS: 0.298901 V
RAW: 0x29f, VOLTS: 0.540601 V
RAW: 0x40b, VOLTS: 0.833862 V
RAW: 0x5a9, VOLTS: 1.167407 V
RAW: 0x760, VOLTS: 1.521094 V
RAW: 0x912, VOLTS: 1.870752 V
RAW: 0xab8, VOLTS: 2.210742 V
RAW: 0xc27, VOLTS: 2.506421 V
RAW: 0xd59, VOLTS: 2.752954 V
RAW: 0xe30, VOLTS: 2.926172 V
RAW: 0xeb0, VOLTS: 3.029297 V
RAW: 0xed2, VOLTS: 3.056690 V
RAW: 0xe84, VOLTS: 2.993848 V
RAW: 0xdd8, VOLTS: 2.855273 V
RAW: 0xcd3, VOLTS: 2.644995 V
RAW: 0xb83, VOLTS: 2.374292 V
RAW: 0x9f2, VOLTS: 2.051221 V
RAW: 0x846, VOLTS: 1.706396 V
RAW: 0x68c, VOLTS: 1.350293 V
RAW: 0x4de, VOLTS: 1.003857 V
RAW: 0x355, VOLTS: 0.687231 V
RAW: 0x208, VOLTS: 0.418945 V
RAW: 0x0fe, VOLTS: 0.204639 V
RAW: 0x059, VOLTS: 0.071704 V
RAW: 0x015, VOLTS: 0.016919 V
RAW: 0x02b, VOLTS: 0.034644 V
RAW: 0x0ae, VOLTS: 0.140186 V
RAW: 0x18f, VOLTS: 0.321460 V
RAW: 0x2bc, VOLTS: 0.563965 V
RAW: 0x432, VOLTS: 0.865283 V
RAW: 0x5d2, VOLTS: 1.200439 V
RAW: 0x788, VOLTS: 1.553320 V
RAW: 0x93c, VOLTS: 1.904590 V
RAW: 0xadd, VOLTS: 2.240552 V
RAW: 0xc48, VOLTS: 2.533008 V
RAW: 0xd6f, VOLTS: 2.770679 V
RAW: 0xe46, VOLTS: 2.943897 V
RAW: 0xebe, VOLTS: 3.040576 V
RAW: 0xecf, VOLTS: 3.054272 V
RAW: 0xe7a, VOLTS: 2.985791 V
RAW: 0xdc4, VOLTS: 2.839160 V
RAW: 0xcb4, VOLTS: 2.620019 V
RAW: 0xb5e, VOLTS: 2.344482 V
RAW: 0x9cc, VOLTS: 2.020605 V
RAW: 0x826, VOLTS: 1.680615 V
RAW: 0x664, VOLTS: 1.318066 V
RAW: 0x4b6, VOLTS: 0.971631 V
RAW: 0x330, VOLTS: 0.657422 V
RAW: 0x1d9, VOLTS: 0.381079 V
RAW: 0x0ee, VOLTS: 0.191748 V
RAW: 0x04a, VOLTS: 0.059619 V
RAW: 0x00b, VOLTS: 0.008862 V
RAW: 0x034, VOLTS: 0.041895 V
RAW: 0x0bf, VOLTS: 0.153882 V
RAW: 0x1a7, VOLTS: 0.340796 V
RAW: 0x2e0, VOLTS: 0.592969 V
RAW: 0x457, VOLTS: 0.895093 V
RAW: 0x5f9, VOLTS: 1.231860 V
RAW: 0x7b2, VOLTS: 1.587158 V
RAW: 0x966, VOLTS: 1.938428 V
RAW: 0xb00, VOLTS: 2.268750 V
RAW: 0xc66, VOLTS: 2.557178 V
RAW: 0xd8b, VOLTS: 2.793237 V
RAW: 0xe55, VOLTS: 2.955981 V
RAW: 0xec2, VOLTS: 3.043799 V
RAW: 0xecb, VOLTS: 3.051050 V
RAW: 0xe6c, VOLTS: 2.974512 V
RAW: 0xdaa, VOLTS: 2.818213 V
RAW: 0xc96, VOLTS: 2.595850 V
RAW: 0xb38, VOLTS: 2.313867 V
RAW: 0x9a1, VOLTS: 1.985962 V
RAW: 0x7f2, VOLTS: 1.638721 V
RAW: 0x63c, VOLTS: 1.285840 V
RAW: 0x491, VOLTS: 0.941821 V
RAW: 0x311, VOLTS: 0.632446 V
RAW: 0x1cd, VOLTS: 0.371411 V
RAW: 0x0dd, VOLTS: 0.178052 V
RAW: 0x041, VOLTS: 0.052368 V
RAW: 0x006, VOLTS: 0.004834 V
RAW: 0x03e, VOLTS: 0.049951 V
RAW: 0x0d0, VOLTS: 0.167578 V
RAW: 0x1c4, VOLTS: 0.364160 V
RAW: 0x2fd, VOLTS: 0.616333 V
RAW: 0x481, VOLTS: 0.928931 V
RAW: 0x625, VOLTS: 1.267310 V
RAW: 0x7dd, VOLTS: 1.621802 V
RAW: 0x98e, VOLTS: 1.970654 V
RAW: 0xb25, VOLTS: 2.298559 V
RAW: 0xc90, VOLTS: 2.591016 V
RAW: 0xd9d, VOLTS: 2.807739 V
RAW: 0xe64, VOLTS: 2.968066 V
RAW: 0xec1, VOLTS: 3.042993 V
RAW: 0xec4, VOLTS: 3.045410 V
RAW: 0xe5e, VOLTS: 2.963232 V
RAW: 0xd94, VOLTS: 2.800488 V
RAW: 0xc75, VOLTS: 2.569263 V
RAW: 0xb12, VOLTS: 2.283252 V
RAW: 0x979, VOLTS: 1.953735 V
RAW: 0x7c4, VOLTS: 1.601660 V
RAW: 0x60f, VOLTS: 1.249585 V
RAW: 0x46a, VOLTS: 0.910400 V
RAW: 0x2eb, VOLTS: 0.601831 V
RAW: 0x1b3, VOLTS: 0.350464 V
RAW: 0x0c7, VOLTS: 0.160327 V
RAW: 0x037, VOLTS: 0.044312 V
RAW: 0x015, VOLTS: 0.016919 V
RAW: 0x045, VOLTS: 0.055591 V
RAW: 0x0e4, VOLTS: 0.183691 V
RAW: 0x1dc, VOLTS: 0.383496 V
RAW: 0x324, VOLTS: 0.647754 V
RAW: 0x4a5, VOLTS: 0.957935 V
RAW: 0x650, VOLTS: 1.301953 V
RAW: 0x807, VOLTS: 1.655640 V
RAW: 0x9b9, VOLTS: 2.005298 V
RAW: 0xb48, VOLTS: 2.326758 V
RAW: 0xca3, VOLTS: 2.606323 V
RAW: 0xdb7, VOLTS: 2.828686 V
RAW: 0xe72, VOLTS: 2.979346 V
RAW: 0xecb, VOLTS: 3.051050 V
RAW: 0xec0, VOLTS: 3.042187 V
RAW: 0xe50, VOLTS: 2.951953 V
RAW: 0xd7b, VOLTS: 2.780347 V
RAW: 0xc54, VOLTS: 2.542676 V
RAW: 0xaef, VOLTS: 2.255054 V
RAW: 0x953, VOLTS: 1.923120 V
RAW: 0x79d, VOLTS: 1.570239 V
RAW: 0x5e5, VOLTS: 1.215747 V
RAW: 0x445, VOLTS: 0.880591 V
RAW: 0x2d2, VOLTS: 0.581689 V
RAW: 0x19b, VOLTS: 0.331128 V
RAW: 0x0b5, VOLTS: 0.145825 V
RAW: 0x02e, VOLTS: 0.037061 V
RAW: 0x00d, VOLTS: 0.010474 V
RAW: 0x051, VOLTS: 0.065259 V
RAW: 0x0f8, VOLTS: 0.199805 V
RAW: 0x1f6, VOLTS: 0.404443 V
RAW: 0x346, VOLTS: 0.675146 V
RAW: 0x4cf, VOLTS: 0.991772 V
RAW: 0x67a, VOLTS: 1.335791 V
RAW: 0x837, VOLTS: 1.694311 V
RAW: 0x9e0, VOLTS: 2.036719 V
RAW: 0xb6c, VOLTS: 2.355762 V
RAW: 0xcc4, VOLTS: 2.632910 V
RAW: 0xdc1, VOLTS: 2.836743 V
RAW: 0xe7d, VOLTS: 2.988208 V
RAW: 0xed2, VOLTS: 3.056690 V
RAW: 0xeb6, VOLTS: 3.034131 V
RAW: 0xe49, VOLTS: 2.946313 V
RAW: 0xd67, VOLTS: 2.764233 V
RAW: 0xc3a, VOLTS: 2.521729 V
RAW: 0xacb, VOLTS: 2.226050 V
RAW: 0x92c, VOLTS: 1.891699 V
RAW: 0x76b, VOLTS: 1.529956 V
RAW: 0x5bc, VOLTS: 1.182715 V
RAW: 0x41f, VOLTS: 0.849976 V
RAW: 0x2b3, VOLTS: 0.556714 V
RAW: 0x17d, VOLTS: 0.306958 V
RAW: 0x0a4, VOLTS: 0.132129 V
RAW: 0x027, VOLTS: 0.031421 V
